,GeoUID,Type,Region Name,Area (sq km),Population ,Dwellings ,Households ,"v_CA21_1: Population, 2021",X,Y,Transit Time,Car Time,Bike Time
387,59170549,DA,59170549,1.939,834,343,335,834,-123.472042,48.675266,109.33333333333333,35.166666666666664,98.56666666666666
388,59170550,DA,59170550,2.1991,527,222,210,527,-123.466187,48.685868,112.41666666666667,35.65,103.7
389,59170551,DA,59170551,1.7283,516,208,199,516,-123.44872,48.683304,105.18333333333334,34.583333333333336,102.36666666666666
390,59170552,DA,59170552,1.4511,650,294,278,650,-123.447104,48.694443,112.05,36.68333333333333,107.76666666666667
391,59170553,DA,59170553,1.0874,425,163,159,425,-123.437454,48.690383,110.65,36.1,106.66666666666667
392,59170554,DA,59170554,0.0849,538,377,363,538,-123.371283,48.409981,44.13333333333333,21.266666666666666,37.583333333333336
393,59170555,DA,59170555,0.0571,601,278,270,601,-123.369966,48.411543,40.7,20.416666666666668,35.36666666666667
394,59170556,DA,59170556,0.1415,464,270,253,464,-123.341786,48.422755,28.433333333333334,13.733333333333333,22.4
395,59170557,DA,59170557,0.0869,461,232,221,461,-123.339708,48.423854,31.416666666666668,13.883333333333333,22.333333333333332
396,59170558,DA,59170558,0.1767,656,350,341,656,-123.336408,48.423691,28.016666666666666,14.35,21.916666666666668
397,59170559,DA,59170559,1.8494,612,228,213,612,-123.340214,48.488572,31.2,8.233333333333333,18.266666666666666
398,59170560,DA,59170560,0.134,450,176,163,450,-123.33525,48.485218,25.166666666666668,8.6,14.016666666666667
399,59170561,DA,59170561,0.1417,480,181,176,480,-123.333672,48.487485,29.616666666666667,9.45,14.85
400,59170562,DA,59170562,0.1323,468,179,170,468,-123.329986,48.484078,25.366666666666667,9.3,12.933333333333334
401,59170563,DA,59170563,0.1487,593,215,207,593,-123.32849,48.487269,30.533333333333335,8.816666666666666,14.05
402,59170564,DA,59170564,0.2178,600,236,229,600,-123.325913,48.489379,32.56666666666667,8.05,14.983333333333333
403,59170565,DA,59170565,0.179,543,206,201,543,-123.332378,48.490559,33.61666666666667,8.866666666666667,16.05
404,59170566,DA,59170566,0.5237,574,226,221,574,-123.32099,48.49342,34.833333333333336,7.683333333333334,15.716666666666667
405,59170567,DA,59170567,0.3802,860,319,294,860,-123.332018,48.479679,26.916666666666668,7.7,11.35
406,59170568,DA,59170568,0.2471,489,182,171,489,-123.325212,48.479156,24.6,6.75,11.716666666666667
407,59170569,DA,59170569,0.1996,588,229,215,588,-123.33683,48.478889,25.683333333333334,7.483333333333333,12.25
408,59170570,DA,59170570,0.2485,433,174,167,433,-123.341716,48.479173,26.733333333333334,7.716666666666667,13.866666666666667
409,59170571,DA,59170571,0.161,517,184,175,517,-123.340488,48.483567,25.5,9.55,15.983333333333333
410,59170574,DA,59170574,0.2152,490,207,201,490,-123.362458,48.474293,28.466666666666665,9.35,18.966666666666665
411,59170575,DA,59170575,0.4236,812,332,315,812,-123.354767,48.469451,27.066666666666666,7.633333333333334,16.016666666666666
412,59170576,DA,59170576,0.2628,710,315,299,710,-123.355777,48.465692,32.56666666666667,9.0,17.366666666666667
413,59170577,DA,59170577,0.1446,443,197,191,443,-123.354399,48.463244,36.7,9.1,18.416666666666668
414,59170578,DA,59170578,0.2441,562,241,235,562,-123.355228,48.461001,44.833333333333336,11.1,20.166666666666668
415,59170579,DA,59170579,0.2488,619,255,245,619,-123.347286,48.463458,30.05,8.316666666666666,13.666666666666666
416,59170581,DA,59170581,0.269,788,355,339,788,-123.340561,48.460655,32.3,7.6,13.566666666666666
417,59170582,DA,59170582,0.1525,805,395,375,805,-123.336603,48.460556,24.883333333333333,6.833333333333333,10.833333333333334
418,59170583,DA,59170583,0.1656,692,338,315,692,-123.334671,48.464702,22.166666666666668,5.4,9.416666666666666
419,59170584,DA,59170584,0.4257,894,404,377,894,-123.340877,48.466601,22.25,7.983333333333333,11.05
420,59170585,DA,59170585,0.2126,540,299,279,540,-123.340903,48.469812,19.533333333333335,6.0,11.25
421,59170586,DA,59170586,0.2497,550,220,214,550,-123.347357,48.468743,23.333333333333332,6.9,12.583333333333334
422,59170587,DA,59170587,0.1835,542,335,322,542,-123.33831,48.471947,23.433333333333334,6.433333333333334,11.45
423,59170588,DA,59170588,0.2505,589,258,250,589,-123.354707,48.456469,42.78333333333333,12.233333333333333,21.916666666666668
424,59170589,DA,59170589,0.3127,896,430,421,896,-123.354556,48.451973,44.93333333333333,10.9,20.616666666666667
425,59170590,DA,59170590,0.2938,432,174,166,432,-123.317645,48.451776,17.916666666666668,6.65,7.933333333333334
426,59170591,DA,59170591,0.2293,587,241,225,587,-123.322723,48.464595,20.066666666666666,3.9,5.283333333333333
427,59170592,DA,59170592,0.2158,416,163,159,416,-123.317364,48.455633,16.0,5.5,6.133333333333334
428,59170593,DA,59170593,1.7205,589,250,241,589,-123.311391,48.451895,19.8,6.816666666666666,7.983333333333333
429,59170594,DA,59170594,0.3747,441,170,165,441,-123.308069,48.445718,34.8,6.216666666666667,10.95
430,59170595,DA,59170595,0.5699,461,181,175,461,-123.300695,48.448224,31.716666666666665,5.783333333333333,11.616666666666667
431,59170596,DA,59170596,0.4151,561,242,233,561,-123.324938,48.450554,21.1,7.15,12.033333333333333
432,59170597,DA,59170597,0.203,600,262,250,600,-123.329995,48.448421,24.016666666666666,8.266666666666667,14.316666666666666
433,59170598,DA,59170598,0.1486,639,282,269,639,-123.331847,48.435319,26.983333333333334,10.966666666666667,18.266666666666666
434,59170599,DA,59170599,0.2283,554,263,257,554,-123.325573,48.43594,22.616666666666667,9.666666666666666,16.4
435,59170600,DA,59170600,0.2327,557,292,280,557,-123.329914,48.432401,25.75,11.9,20.216666666666665
436,59170601,DA,59170601,0.1312,592,253,245,592,-123.33537,48.43231,27.816666666666666,12.3,21.2
437,59170602,DA,59170602,0.1066,516,317,310,516,-123.399107,48.655821,73.85,30.883333333333333,84.16666666666667
438,59170603,DA,59170603,0.2686,486,261,248,486,-123.396637,48.65789,77.21666666666667,32.53333333333333,85.58333333333333
439,59170604,DA,59170604,0.3419,645,382,346,645,-123.405593,48.665077,75.36666666666666,32.583333333333336,88.55
440,59170610,DA,59170610,0.0912,1275,854,803,1275,-123.375472,48.416932,44.9,21.95,37.18333333333333
441,59170611,DA,59170611,0.1423,1122,614,552,1122,-123.360871,48.418904,38.38333333333333,17.366666666666667,30.983333333333334
442,59170612,DA,59170612,0.1353,1279,785,761,1279,-123.337161,48.427799,25.416666666666668,13.016666666666667,22.483333333333334
443,59170613,DA,59170613,0.3514,959,390,375,959,-123.318621,48.430868,25.483333333333334,9.666666666666666,18.6
444,59170614,DA,59170614,1.2386,1244,611,583,1244,-123.420161,48.426259,49.4,24.116666666666667,50.86666666666667
445,59170615,DA,59170615,3.0279,4009,1746,1668,4009,-123.533953,48.447522,91.88333333333334,29.05,70.46666666666667
446,59170617,DA,59170617,0.2716,621,142,139,621,-123.379689,48.496534,36.766666666666666,14.283333333333333,30.683333333333334
447,59170619,DA,59170619,0.2004,352,144,142,352,-123.408422,48.642542,69.3,30.133333333333333,82.56666666666666
448,59170620,DA,59170620,0.2753,475,282,273,475,-123.415368,48.637139,64.15,28.65,77.96666666666667
449,59170621,DA,59170621,0.1052,314,125,122,314,-123.414282,48.639144,66.36666666666666,29.35,79.45
450,59170622,DA,59170622,0.3588,472,203,195,472,-123.495565,48.427997,70.78333333333333,27.033333333333335,63.46666666666667
451,59170624,DA,59170624,8.4442,2436,1110,1013,2436,-123.467719,48.459555,60.03333333333333,22.166666666666668,51.333333333333336
452,59170625,DA,59170625,1.6522,535,216,205,535,-123.459348,48.479476,100.58333333333333,26.083333333333332,57.28333333333333
453,59170626,DA,59170626,0.3146,1097,431,419,1097,-123.444834,48.46601,62.6,20.666666666666668,45.28333333333333
454,59170648,DA,59170648,129.4902,653,321,291,653,-123.479217,48.559874,???,29.416666666666668,76.4
455,59170649,DA,59170649,16.5343,1109,400,389,1109,-123.514317,48.535055,???,34.35,84.0
456,59170650,DA,59170650,11.4984,918,334,330,918,-123.521982,48.486444,140.51666666666668,32.93333333333333,75.9
457,59170651,DA,59170651,9.9779,455,193,187,455,-123.47966,48.52226,???,38.13333333333333,82.96666666666667
458,59170652,DA,59170652,9.1821,523,217,207,523,-123.661796,48.403969,105.41666666666667,50.1,131.51666666666668
459,59170653,DA,59170653,3.917,449,200,183,449,-123.634145,48.39041,92.23333333333333,42.2,115.18333333333334
460,59170654,DA,59170654,0.706,677,409,381,677,-123.688292,48.382596,98.76666666666667,47.15,136.3
461,59170655,DA,59170655,0.2472,115,42,40,115,-123.696779,48.385751,95.56666666666666,47.45,136.91666666666666
462,59170656,DA,59170656,12.3324,857,421,403,857,-123.692552,48.406952,???,49.61666666666667,141.01666666666668
463,59170659,DA,59170659,0.5566,726,320,309,726,-123.724835,48.383098,105.58333333333333,51.11666666666667,145.53333333333333
464,59170660,DA,59170660,0.264,502,200,196,502,-123.728581,48.387117,105.35,52.1,148.46666666666667
465,59170661,DA,59170661,0.2066,447,170,162,447,-123.735785,48.38355,98.46666666666667,51.93333333333333,148.46666666666667
466,59170662,DA,59170662,0.3695,739,288,279,739,-123.733769,48.379212,100.45,52.4,148.61666666666667
467,59170663,DA,59170663,0.6694,1031,417,404,1031,-123.73069,48.374971,104.3,51.63333333333333,146.3
468,59170665,DA,59170665,0.4042,411,172,166,411,-123.739857,48.360733,113.75,53.266666666666666,152.6
469,59170666,DA,59170666,0.4999,115,55,51,115,-123.747788,48.362415,117.85,53.78333333333333,152.36666666666667
470,59170670,DA,59170670,5.374,711,370,326,711,-123.805492,48.368325,994.1166666666667,60.666666666666664,182.0
471,59170671,DA,59170671,28.7007,796,429,357,796,-123.900161,48.387302,???,67.76666666666667,203.95
472,59170678,DA,59170678,3.7309,898,387,366,898,-123.497724,48.391085,87.16666666666667,33.38333333333333,81.38333333333334
473,59170679,DA,59170679,4.2928,592,229,220,592,-123.525738,48.392994,95.85,35.86666666666667,97.7
474,59170680,DA,59170680,2.7887,476,187,178,476,-123.534537,48.3825,98.75,36.666666666666664,92.66666666666667
475,59170681,DA,59170681,1.8045,433,179,172,433,-123.553142,48.373393,114.83333333333333,39.53333333333333,95.88333333333334
476,59170682,DA,59170682,7.2478,684,284,276,684,-123.570864,48.376527,138.41666666666666,42.583333333333336,102.66666666666667
477,59170683,DA,59170683,41.7093,986,395,382,986,-123.582491,48.386503,98.78333333333333,39.1,97.23333333333333
478,59170684,DA,59170684,7.9938,998,277,262,998,-123.554881,48.353352,120.43333333333334,41.18333333333333,101.88333333333334
479,59170685,DA,59170685,2.6356,221,88,80,221,-123.593583,48.34193,871.5833333333334,46.083333333333336,122.8
480,59170688,DA,59170688,2.4874,0,0,0,0,-123.265145,48.451086,51.95,8.25,20.733333333333334
481,59170689,DA,59170689,6.6478,935,435,388,935,-123.684635,48.36329,140.31666666666666,52.583333333333336,156.93333333333334
482,59170690,DA,59170690,23.9204,882,405,376,882,-123.635977,48.351099,136.83333333333334,48.43333333333333,136.88333333333333
483,59170691,DA,59170691,5.976,117,49,38,117,-123.617531,48.374285,???,45.86666666666667,120.15
484,59170692,DA,59170692,0.571,0,0,0,0,-123.606487,48.366319,???,44.71666666666667,118.7
485,59170694,DA,59170694,24.2181,1155,499,464,1155,-123.781986,48.392196,952.0333333333333,55.88333333333333,162.23333333333332
486,59170699,DA,59170699,0.3864,887,349,331,887,-123.378284,48.47682,40.78333333333333,10.933333333333334,22.333333333333332
487,59170700,DA,59170700,0.2095,536,231,228,536,-123.379395,48.471067,40.78333333333333,12.733333333333333,24.166666666666668
488,59170701,DA,59170701,0.2902,547,257,247,547,-123.374792,48.472087,35.46666666666667,11.166666666666666,22.916666666666668
489,59170705,DA,59170705,3.6508,962,450,425,962,-123.743614,48.370518,105.81666666666666,53.8,153.18333333333334
490,59170707,DA,59170707,2.2226,398,313,163,398,-123.403353,48.603134,71.06666666666666,24.6,65.4
491,59170708,DA,59170708,0.4824,900,546,502,900,-123.392808,48.598359,68.26666666666667,25.383333333333333,63.55
492,59170709,DA,59170709,1.328,584,248,167,584,-123.410384,48.588423,84.48333333333333,24.666666666666668,62.983333333333334
493,59170710,DA,59170710,8.589,604,273,259,604,-123.382926,48.566823,93.86666666666666,23.316666666666666,57.016666666666666
494,59170711,DA,59170711,1.498,1389,535,523,1389,-123.407304,48.571353,87.23333333333333,23.216666666666665,61.46666666666667
495,59170712,DA,59170712,2.5273,283,109,108,283,-123.429226,48.571577,90.83333333333333,26.016666666666666,67.08333333333333
496,59170713,DA,59170713,0.8126,956,482,464,956,-123.444013,48.577134,96.65,27.416666666666668,75.21666666666667
497,59170715,DA,59170715,3.8125,551,218,208,551,-123.422159,48.558002,93.88333333333334,24.483333333333334,60.3
498,59170716,DA,59170716,0.1818,403,150,145,403,-123.400185,48.555768,75.31666666666666,20.383333333333333,51.016666666666666
499,59170718,DA,59170718,7.3421,377,140,135,377,-123.451102,48.635702,118.4,31.05,92.46666666666667
500,59170719,DA,59170719,1.3582,422,205,183,422,-123.471273,48.631422,782.2166666666667,34.6,90.81666666666666
501,59170720,DA,59170720,1.3587,601,255,249,601,-123.46577,48.638304,771.8166666666667,32.35,93.88333333333334
502,59170721,DA,59170721,1.6914,636,261,256,636,-123.438194,48.614461,105.46666666666667,30.233333333333334,78.6
503,59170722,DA,59170722,0.1344,1086,675,651,1086,-123.379103,48.431312,37.15,18.566666666666666,37.5
504,59170723,DA,59170723,0.1519,477,315,296,477,-123.376997,48.430126,34.71666666666667,18.816666666666666,36.7
505,59170725,DA,59170725,1.0922,988,460,431,988,-123.465633,48.56795,92.18333333333334,28.216666666666665,69.51666666666667
506,59170726,DA,59170726,1.5274,293,107,105,293,-123.448388,48.560998,88.23333333333333,26.533333333333335,67.28333333333333
507,59170728,DA,59170728,5.846,509,237,215,509,-123.450561,48.60576,788.1166666666667,29.7,77.81666666666666
508,59170729,DA,59170729,2.3405,353,139,134,353,-123.433168,48.601029,95.43333333333334,26.533333333333335,70.23333333333333
509,59170730,DA,59170730,4.35,1085,416,405,1085,-123.426447,48.583821,97.95,25.25,65.93333333333334
510,59170731,DA,59170731,0.6363,484,193,188,484,-123.426031,48.59309,88.51666666666667,25.533333333333335,64.38333333333334
511,59170732,DA,59170732,0.0974,261,100,98,261,-123.422254,48.600023,87.81666666666666,27.083333333333332,67.86666666666666
512,59170733,DA,59170733,0.3685,822,412,406,822,-123.417805,48.597345,80.6,25.866666666666667,66.96666666666667
513,59170734,DA,59170734,0.2033,454,197,192,454,-123.419707,48.591455,82.88333333333334,24.633333333333333,62.6
514,59170735,DA,59170735,0.5927,681,280,243,681,-123.303884,48.466998,???,2.9166666666666665,3.7666666666666666
515,59170736,DA,59170736,0.2163,301,130,122,301,-123.301777,48.460059,???,4.6,7.35
516,59170738,DA,59170738,0.7603,829,351,346,829,-123.342872,48.458692,31.1,9.083333333333334,15.183333333333334
517,59170739,DA,59170739,0.2939,672,273,255,672,-123.34027,48.452346,36.3,7.833333333333333,14.95
518,59170741,DA,59170741,0.134,579,227,211,579,-123.384398,48.455417,43.583333333333336,16.7,28.4
519,59170742,DA,59170742,0.2616,1364,566,546,1364,-123.381792,48.459081,45.93333333333333,14.316666666666666,26.983333333333334
520,59170743,DA,59170743,0.4274,483,238,227,483,-123.378894,48.452425,37.63333333333333,14.666666666666666,27.766666666666666
521,59170744,DA,59170744,0.0883,507,256,248,507,-123.380594,48.449605,40.983333333333334,17.15,29.916666666666668
522,59170746,DA,59170746,0.1336,393,139,135,393,-123.417118,48.45427,56.166666666666664,16.716666666666665,37.63333333333333
523,59170747,DA,59170747,0.3945,545,243,230,545,-123.411721,48.458594,48.55,16.266666666666666,36.36666666666667
524,59170748,DA,59170748,0.4647,666,270,265,666,-123.407647,48.46382,45.5,15.316666666666666,35.333333333333336
525,59170749,DA,59170749,0.3511,441,164,160,441,-123.399254,48.461167,42.8,14.766666666666667,33.166666666666664
526,59170750,DA,59170750,0.5698,441,191,186,441,-123.394861,48.456239,46.8,16.733333333333334,33.1
527,59170751,DA,59170751,0.2271,396,155,149,396,-123.390376,48.461219,45.05,14.133333333333333,29.666666666666668
528,59170753,DA,59170753,1.8671,334,129,125,334,-123.429048,48.476714,69.76666666666667,19.033333333333335,45.61666666666667
529,59170754,DA,59170754,1.6762,354,136,132,354,-123.417884,48.485722,49.68333333333333,19.6,43.65
530,59170755,DA,59170755,0.2653,693,260,253,693,-123.413541,48.47879,52.95,17.85,39.93333333333333
531,59170756,DA,59170756,0.3318,771,213,208,771,-123.408778,48.48479,61.266666666666666,16.683333333333334,43.483333333333334
532,59170758,DA,59170758,5.0466,657,267,258,657,-123.388408,48.520905,60.21666666666667,16.7,41.11666666666667
533,59170759,DA,59170759,0.8557,1141,496,482,1141,-123.389734,48.50506,47.71666666666667,16.616666666666667,36.88333333333333
534,59170760,DA,59170760,0.4201,594,216,209,594,-123.376204,48.510886,55.0,15.983333333333333,32.583333333333336
535,59170761,DA,59170761,0.4945,834,329,318,834,-123.369467,48.511313,50.88333333333333,14.916666666666666,31.483333333333334
536,59170762,DA,59170762,1.1705,949,435,428,949,-123.378172,48.505897,52.06666666666667,16.516666666666666,35.71666666666667
537,59170763,DA,59170763,0.2675,393,148,143,393,-123.370628,48.499704,36.61666666666667,13.516666666666667,28.95
538,59170764,DA,59170764,0.195,272,123,121,272,-123.367175,48.503145,38.416666666666664,13.266666666666667,28.183333333333334
539,59170765,DA,59170765,0.1653,253,94,92,253,-123.363939,48.510425,45.88333333333333,13.716666666666667,31.733333333333334
540,59170766,DA,59170766,0.1693,351,166,163,351,-123.363235,48.503935,36.35,12.45,28.733333333333334
541,59170768,DA,59170768,0.2091,500,199,193,500,-123.377646,48.483568,42.233333333333334,11.6,24.516666666666666
542,59170769,DA,59170769,0.2143,388,188,182,388,-123.375538,48.486739,49.88333333333333,13.7,25.316666666666666
543,59170770,DA,59170770,0.1143,322,130,127,322,-123.371917,48.483933,47.1,12.783333333333333,23.65
544,59170771,DA,59170771,0.3093,471,191,186,471,-123.369955,48.490133,47.38333333333333,14.2,31.833333333333332
545,59170772,DA,59170772,0.4206,588,233,232,588,-123.365884,48.497114,37.03333333333333,13.616666666666667,28.616666666666667
546,59170773,DA,59170773,2.056,799,280,268,799,-123.358615,48.493553,43.6,10.0,23.466666666666665
547,59170774,DA,59170774,0.2535,541,201,195,541,-123.371768,48.480312,42.9,11.266666666666667,21.833333333333332
548,59170776,DA,59170776,0.3115,771,307,293,771,-123.341949,48.475685,26.666666666666668,7.933333333333334,13.166666666666666
549,59170777,DA,59170777,0.1468,385,150,147,385,-123.361592,48.477267,35.666666666666664,10.95,18.733333333333334
550,59170778,DA,59170778,2.1657,446,178,167,446,-123.353765,48.476894,28.45,7.466666666666667,16.633333333333333
551,59170781,DA,59170781,0.0939,312,168,160,312,-123.423216,48.448088,68.95,20.666666666666668,46.56666666666667
552,59170783,DA,59170783,0.0528,225,126,119,225,-123.417716,48.446287,67.7,19.8,46.1
553,59170784,DA,59170784,0.0442,249,148,137,249,-123.414809,48.446957,60.56666666666667,20.083333333333332,43.416666666666664
554,59170785,DA,59170785,0.2821,412,213,206,412,-123.423414,48.444586,67.53333333333333,19.966666666666665,42.15
555,59170786,DA,59170786,0.1346,5,8,1,5,-123.43281,48.440903,66.76666666666667,20.916666666666668,45.266666666666666
556,59170787,DA,59170787,2.667,999,477,437,999,-123.72806,48.357926,122.71666666666667,53.9,154.25
557,59170789,DA,59170789,0.7739,1031,465,437,1031,-123.715024,48.381254,96.83333333333333,49.233333333333334,141.46666666666667
558,59170790,DA,59170790,4.3681,2092,840,801,2092,-123.750756,48.383061,118.35,55.06666666666667,154.9
559,59170792,DA,59170792,10.5525,3523,1336,1301,3523,-123.721387,48.3927,117.25,50.75,145.2
560,59170793,DA,59170793,0.5112,546,206,204,546,-123.497903,48.423547,76.91666666666667,29.45,66.66666666666667
561,59170795,DA,59170795,0.7963,1318,512,487,1318,-123.510114,48.420266,83.01666666666667,29.616666666666667,69.71666666666667
562,59170796,DA,59170796,0.3987,620,266,260,620,-123.508801,48.412734,79.95,31.183333333333334,74.06666666666666
563,59170797,DA,59170797,0.8479,1082,413,393,1082,-123.500035,48.413169,79.1,31.016666666666666,69.7
564,59170798,DA,59170798,1.6706,833,402,371,833,-123.505112,48.403653,81.3,32.85,75.75
565,59170801,DA,59170801,0.3572,802,296,286,802,-123.484067,48.417745,82.93333333333334,28.85,65.88333333333334
566,59170802,DA,59170802,0.1392,354,130,126,354,-123.492381,48.418155,74.9,29.683333333333334,66.53333333333333
567,59170804,DA,59170804,2.1037,2340,937,906,2340,-123.490609,48.410844,87.56666666666666,32.15,74.23333333333333
568,59170805,DA,59170805,0.3165,884,785,550,884,-123.368882,48.430601,38.5,16.766666666666666,35.3
569,59170806,DA,59170806,0.0513,375,232,224,375,-123.359831,48.432982,38.083333333333336,14.016666666666667,28.233333333333334
570,59170807,DA,59170807,0.1144,1355,1001,889,1355,-123.36361,48.430257,35.18333333333333,16.45,30.466666666666665
571,59170808,DA,59170808,0.0992,277,188,182,277,-123.358004,48.430565,41.25,14.016666666666667,26.75
572,59170809,DA,59170809,0.1293,787,486,384,787,-123.36349,48.427443,36.833333333333336,17.0,29.983333333333334
573,59170810,DA,59170810,0.0383,253,203,191,253,-123.36021,48.428742,35.3,16.466666666666665,31.266666666666666
574,59170811,DA,59170811,0.3134,666,504,430,666,-123.366777,48.425964,31.983333333333334,18.816666666666666,31.783333333333335
575,59170814,DA,59170814,0.1897,1503,1192,928,1503,-123.363831,48.421317,39.68333333333333,17.75,32.016666666666666
576,59170815,DA,59170815,0.0802,1274,1023,884,1274,-123.360774,48.425424,29.933333333333334,16.516666666666666,29.4
577,59170816,DA,59170816,0.2085,568,233,224,568,-123.390483,48.439048,54.75,20.283333333333335,35.53333333333333
578,59170817,DA,59170817,0.1179,644,403,383,644,-123.381155,48.4359,52.38333333333333,19.05,34.083333333333336
579,59170819,DA,59170819,0.2537,1788,1214,1075,1788,-123.379431,48.427814,37.3,21.233333333333334,40.266666666666666
580,59170820,DA,59170820,0.0913,621,378,361,621,-123.388462,48.429685,37.55,20.366666666666667,41.71666666666667
